ResponseId,MainBranch,Age,Employment,RemoteWork,Check,CodingActivities,EdLevel,LearnCode,LearnCodeOnline,TechDoc,YearsCode,YearsCodePro,DevType,OrgSize,PurchaseInfluence,BuyNewTool,BuildvsBuy,TechEndorse,Country,Currency,CompTotal,LanguageHaveWorkedWith,LanguageWantToWorkWith,LanguageAdmired,DatabaseHaveWorkedWith,DatabaseWantToWorkWith,DatabaseAdmired,PlatformHaveWorkedWith,PlatformWantToWorkWith,PlatformAdmired,WebframeHaveWorkedWith,WebframeWantToWorkWith,WebframeAdmired,EmbeddedHaveWorkedWith,EmbeddedWantToWorkWith,EmbeddedAdmired,MiscTechHaveWorkedWith,MiscTechWantToWorkWith,MiscTechAdmired,ToolsTechHaveWorkedWith,ToolsTechWantToWorkWith,ToolsTechAdmired,NEWCollabToolsHaveWorkedWith,NEWCollabToolsWantToWorkWith,NEWCollabToolsAdmired,OpSysPersonal use,OpSysProfessional use,OfficeStackAsyncHaveWorkedWith,OfficeStackAsyncWantToWorkWith,OfficeStackAsyncAdmired,OfficeStackSyncHaveWorkedWith,OfficeStackSyncWantToWorkWith,OfficeStackSyncAdmired,AISearchDevHaveWorkedWith,AISearchDevWantToWorkWith,AISearchDevAdmired,NEWSOSites,SOVisitFreq,SOAccount,SOPartFreq,SOHow,SOComm,AISelect,AISent,AIBen,AIAcc,AIComplex,AIToolCurrently Using,AIToolInterested in Using,AIToolNot interested in Using,AINextMuch more integrated,AINextNo change,AINextMore integrated,AINextLess integrated,AINextMuch less integrated,AIThreat,AIEthics,AIChallenges,TBranch,ICorPM,WorkExp,Knowledge_1,Knowledge_2,Knowledge_3,Knowledge_4,Knowledge_5,Knowledge_6,Knowledge_7,Knowledge_8,Knowledge_9,Frequency_1,Frequency_2,Frequency_3,TimeSearching,TimeAnswering,Frustration,ProfessionalTech,ProfessionalCloud,ProfessionalQuestion,Industry,JobSatPoints_1,JobSatPoints_4,JobSatPoints_5,JobSatPoints_6,JobSatPoints_7,JobSatPoints_8,JobSatPoints_9,JobSatPoints_10,JobSatPoints_11,SurveyLength,SurveyEase,ConvertedCompYearly,JobSat
47061,I am a developer by profession,45-54 years old,"Employed, full-time",,Apples,Hobby,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Colleague;On the job training;Other online resources (e.g., videos, blogs, forum, online community)",How-to videos;Other (Please specify):,,14,14,"Developer, front-end",100 to 499 employees,I have some influence,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow,Is ready-to-go but also customizable for growth and targeted use cases,Quality support system;Reputation for quality and excellence;Frequent updates to features,Denmark,DKK	Danish krone,708000.0,HTML/CSS;TypeScript,Bash/Shell (all shells);C#;PowerShell,,,,,,,,React,Next.js;Node.js;Svelte,,,,,,,,,,,,,,,Windows,Azure Devops;Confluence;Jira,,,Microsoft Teams;Zoom,Slack,,ChatGPT;GitHub Copilot,,,Stack Overflow,Less than once per month or monthly,Yes,Less than once per month or monthly,Quickly finding code solutions,"No, not really",Yes,Very favorable,Increase productivity;Greater efficiency,Neither trust nor distrust,Neither good or bad at handling complex tasks,Writing code,Learning about a codebase;Project planning;Documenting code;Debugging and getting help;Testing code;Committing and reviewing code;Deployment and monitoring;Predictive analytics;Search for answers;Generating content or synthetic data,,Writing code,,,,,No,Biased results that do not represent diverse viewpoints,"Don’t trust the output or answers;AI tools lack context of codebase,  internal architecture, and/or company knowledge",Yes,Individual contributor,30.0,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,1-2 times a week,3-5 times a week,3-5 times a week,15-30 minutes a day,15-30 minutes a day,Amount of technical debt;Complexity of tech stack for deployment;Complexity of tech stack for build,DevOps function;Automated testing,Hybrid (on-prem and cloud),A coworker,Software Development,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Too long,Difficult,,8.0
53980,I am a developer by profession,45-54 years old,"Not employed, and not looking for work",,Apples,,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Books / Physical media;Colleague;On the job training;Other online resources (e.g., videos, blogs, forum, online community)","Technical documentation;Blogs;Books;Written Tutorials;Stack Overflow;Social Media;Interactive tutorial;Written-based Online Courses;Online challenges (e.g., daily or weekly coding challenges)",User guides or README files found in the source repository,35,25,"Developer, full-stack",,,,,,United States of America,,,Bash/Shell (all shells);HTML/CSS;Java;JavaScript;Python;TypeScript;Zig,F#;HTML/CSS;Java;JavaScript;Python;Zig,HTML/CSS;Java;JavaScript;Python;Zig,Cloud Firestore;SQLite,SQLite,SQLite,Google Cloud,,,Node.js;Solid.js,,,,,,,,,Gradle;npm;Visual Studio Solution;Webpack,,,Emacs;Visual Studio Code,Emacs;Visual Studio Code,Emacs;Visual Studio Code,Android;Cygwin;Debian;Windows,,Trello,Trello,Trello,Discord;Google Meet;Whatsapp;Zoom,,,Bing AI;Google Gemini;WolframAlpha,,,Stack Overflow;Stack Exchange,A few times per week,Yes,A few times per week,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Engage with community by commenting on questions and answers or voting on questions and answers;Learning new-to-me technology/techniques,"Yes, somewhat",Yes,Indifferent,Greater efficiency,Somewhat distrust,Bad at handling complex tasks,Learning about a codebase;Generating content or synthetic data,Writing code;Documenting code;Testing code,,,,Learning about a codebase;Generating content or synthetic data,,,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Imitating a person's likeness,"Don’t trust the output or answers;AI tools lack context of codebase,  internal architecture, and/or company knowledge;They create more work (more code/PRs to review, etc.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Appropriate in length,Neither easy nor difficult,,
54124,I am a developer by profession,18-24 years old,"Employed, full-time",Remote,Apples,Professional development or self-paced learning from online courses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54113,"I am not primarily a developer, but I write code sometimes as part of my work/studies",25-34 years old,"Student, full-time",,Apples,,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Books / Physical media;Other online resources (e.g., videos, blogs, forum, online community);Online Courses or Certification;Friend or family member",Technical documentation;Blogs;Books;Written Tutorials;Stack Overflow;How-to videos;Video-based Online Courses;Written-based Online Courses;Certification videos,API document(s) and/or SDK document(s);User guides or README files found in the source repository;First-party knowledge base;Traditional public search engine,10,Less than 1 year,Academic researcher,,,,,,Canada,,,JavaScript,JavaScript;Rust,JavaScript,,,,,,,Express;Node.js;Svelte,Deno;Express;Node.js;Svelte,Express;Node.js;Svelte,,,,,,,npm;Pip;Vite,,,Notepad++;Visual Studio Code,Notepad++,Notepad++,Other Linux-based;Ubuntu;Windows,Other Linux-based;Ubuntu,GitHub Discussions,,,Zoom,Jitsi,,,,,Stack Overflow;Stack Exchange,A few times per week,Yes,Less than once per month or monthly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Learning new-to-me technology/techniques,Neutral,"No, but I plan to soon",Favorable,,,,,,,,,,,,Yes,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Replacing jobs without options for new employment opportunities;Energy demand,"Don’t trust the output or answers;They create more work (more code/PRs to review, etc.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Too long,Neither easy nor difficult,,
52974,I code primarily as a hobby,18-24 years old,"Not employed, and not looking for work",,Apples,,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Other online resources (e.g., videos, blogs, forum, online community)",Technical documentation;Blogs;Written Tutorials;Stack Overflow;Social Media;How-to videos;Video-based Online Courses,API document(s) and/or SDK document(s);User guides or README files found in the source repository;Traditional public search engine,11,,Other (please specify):,,,,,,Sweden,,,Bash/Shell (all shells);C#;Rust,Bash/Shell (all shells);GDScript;HTML/CSS;JavaScript;Rust;TypeScript;Zig,Bash/Shell (all shells);Rust,,,,Cloudflare;Oracle Cloud Infrastructure (OCI),Cloudflare;Oracle Cloud Infrastructure (OCI),Cloudflare;Oracle Cloud Infrastructure (OCI),Astro,Astro,Astro,Cargo,Cargo;Rasberry Pi,Cargo,,,,,,,Nano;Neovim;Visual Studio;Visual Studio Code;VSCodium,Neovim;Visual Studio Code;VSCodium,Neovim;Visual Studio Code;VSCodium,Other Linux-based;Windows,,Obsidian;Trello,Obsidian,Obsidian,Discord,Discord,Discord,ChatGPT;Visual Studio Intellicode,Visual Studio Intellicode,Visual Studio Intellicode,Stack Overflow;Stack Exchange,A few times per month or weekly,Yes,Less than once per month or monthly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Learning new-to-me technology/techniques;Learning new-to-everyone technology/techniques,"No, not really",Yes,Indifferent,Greater efficiency;Speed up learning,Somewhat distrust,Bad at handling complex tasks,Documenting code;Search for answers,,,,Documenting code,Search for answers,,,I'm not sure,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Replacing jobs without options for new employment opportunities;Biased results that do not represent diverse viewpoints,Other (please specify):,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Appropriate in length,Easy,,
43893,"I am not primarily a developer, but I write code sometimes as part of my work/studies",45-54 years old,"Employed, full-time",Remote,Apples,Hobby;School or academic work,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;Other online resources (e.g., videos, blogs, forum, online community);Online Courses or Certification",Technical documentation;Blogs;Books;Written Tutorials;Stack Overflow;Interactive tutorial;Written-based Online Courses;Programming Games,API document(s) and/or SDK document(s);User guides or README files found in the source repository;Traditional public search engine,30,25,System administrator,"1,000 to 4,999 employees",I have some influence,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd,Is ready-to-go but also customizable for growth and targeted use cases,Customization;Quality support system;Connected to an open source project,United States of America,USD	United States dollar,,Assembly;Bash/Shell (all shells);C;Erlang;Go;Groovy;HTML/CSS;Java;Lisp;Perl;PHP;PowerShell;Python;R;Ruby;SQL,Bash/Shell (all shells);C;Go;Lisp;Lua;Perl;PowerShell;Python;R;Ruby;Rust,Bash/Shell (all shells);C;Go;Lisp;Perl;PowerShell;Python;R;Ruby,Clickhouse;Dynamodb;Elasticsearch;MariaDB;Microsoft SQL Server;MySQL;Oracle;PostgreSQL,Clickhouse;Elasticsearch;MariaDB;PostgreSQL,Clickhouse;Elasticsearch;MariaDB;PostgreSQL,"Amazon Web Services (AWS);Cloudflare;Google Cloud;Linode, now Akamai;Managed Hosting;Microsoft Azure;OpenStack;VMware",Amazon Web Services (AWS);Cloudflare;Google Cloud;Managed Hosting;OpenStack,Amazon Web Services (AWS);Cloudflare;Google Cloud;Managed Hosting;OpenStack,FastAPI;jQuery;Node.js;React,FastAPI;jQuery;Node.js,FastAPI;jQuery;Node.js,Arduino;GNU GCC;LLVM's Clang;Rasberry Pi,Arduino;Rasberry Pi,Arduino;Rasberry Pi,NumPy;Spring Framework,NumPy,NumPy,Ansible;Ant;Chef;Docker;Homebrew;Kubernetes;Make;Maven (build tool);npm;Pip;Puppet;Terraform,Ansible;Homebrew;Kubernetes;Make;npm;Pip;Terraform,Ansible;Homebrew;Kubernetes;Make;npm;Pip;Terraform,RStudio;Vim;Visual Studio Code,RStudio;Vim;Visual Studio Code,RStudio;Vim;Visual Studio Code,Android;MacOS,Android;MacOS;Other Linux-based;Windows,Clickup;Confluence;Jira;Miro;Monday.com;Trello;Wikis,Clickup;Confluence;Jira;Monday.com;Notion,Clickup;Confluence;Jira;Monday.com,Discord;Google Chat;Google Meet;Microsoft Teams;Signal;Skype;Slack;Whatsapp;Zoom,Discord;Signal;Slack,Discord;Signal;Slack,,,,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,A few times per month or weekly,Finding reliable guidance from community-vetted answers;Engage with community by commenting on questions and answers or voting on questions and answers;Learning new-to-me technology/techniques,Neutral,"No, and I don't plan to",,,,,,,,,,,,,,,,Yes,Individual contributor,25.0,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Disagree,Agree,1-2 times a week,1-2 times a week,3-5 times a week,30-60 minutes a day,60-120 minutes a day,Amount of technical debt;Number of software tools in use;Complexity of tech stack for deployment;Reliability of tools/systems used in work,DevOps function;Knowledge sharing community;AI-assisted technology tool(s),Cloud only (single or multi-cloud),Internal Developer portal,Computer Systems Design and Services,20.0,5.0,5.0,5.0,5.0,40.0,10.0,5.0,5.0,Appropriate in length,Neither easy nor difficult,,5.0
11308,I am a developer by profession,65 years or older,"Independent contractor, freelancer, or self-employed",Remote,Apples,I don’t code outside of work,Some college/university study without earning a degree,"Other online resources (e.g., videos, blogs, forum, online community)",Technical documentation;Stack Overflow;How-to videos;Video-based Online Courses,API document(s) and/or SDK document(s);Traditional public search engine,More than 50 years,More than 50 years,"Developer, desktop or enterprise applications","Just me - I am a freelancer, sole proprietor, etc.",I have a great deal of influence,Start a free trial;Visit developer communities like Stack Overflow,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Customization;Quality support system,Brazil,BRL	Brazilian real,100000.0,C#;Delphi;Kotlin,,,Microsoft SQL Server,,,Amazon Web Services (AWS);Microsoft Azure,,,ASP.NET,ASP.NET,ASP.NET,,,,.NET (5+) ,.NET (5+) ,.NET (5+) ,Gradle;MSBuild;Visual Studio Solution,Gradle;MSBuild;Visual Studio Solution,Gradle;MSBuild;Visual Studio Solution,Android Studio;Visual Studio,Android Studio;Visual Studio,Android Studio;Visual Studio,Android;Windows,Android;Windows,,,,Whatsapp,Whatsapp,Whatsapp,,,,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,Less than once per month or monthly,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Showcase expertise with code solutions,"Yes, definitely","No, but I plan to soon",Favorable,,,,,,,,,,,,No,Circulating misinformation or disinformation;Replacing jobs without options for new employment opportunities;Biased results that do not represent diverse viewpoints;Imitating a person's likeness,"AI tools lack context of codebase,  internal architecture, and/or company knowledge",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Appropriate in length,Easy,18649.0,
56588,I am a developer by profession,35-44 years old,"Employed, full-time",Remote,Apples,Hobby;Professional development or self-paced learning from online courses,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Books / Physical media;Colleague;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc);Online Courses or Certification","Technical documentation;Blogs;Books;Written Tutorials;Stack Overflow;Social Media;How-to videos;Interactive tutorial;Video-based Online Courses;AI;Online challenges (e.g., daily or weekly coding challenges);Auditory material (e.g., podcasts)",API document(s) and/or SDK document(s);User guides or README files found in the source repository;Traditional public search engine;AI-powered search/dev tool (free),6,2,"Developer, back-end",2 to 9 employees,I have little or no influence,Start a free trial;Ask developers I know/work with;Visit developer communities like Stack Overflow;Read ratings or reviews on third party sites like G2 Crowd;Research companies that have advertised on sites I visit,Is ready-to-go but also customizable for growth and targeted use cases,APIs;Customization;Integrated developer community;AI tool integration;Reputation for quality and excellence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Favorable,Increase productivity;Greater efficiency;Speed up learning,Somewhat trust,"Good, but not great at handling complex tasks",Writing code;Debugging and getting help;Search for answers;Generating content or synthetic data,Learning about a codebase;Project planning;Documenting code;Testing code;Committing and reviewing code;Deployment and monitoring;Predictive analytics,,,,Writing code;Debugging and getting help;Search for answers;Generating content or synthetic data,,,No,Circulating misinformation or disinformation;Missing or incorrect attribution for sources of data;Biased results that do not represent diverse viewpoints,"AI tools lack context of codebase,  internal architecture, and/or company knowledge;Lack of proper training and education on new tools;Not everyone uses them",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20037,I am a developer by profession,25-34 years old,"Employed, full-time;Independent contractor, freelancer, or self-employed;Employed, part-time","Hybrid (some remote, some in-person)",Apples,Hobby,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","On the job training;Other online resources (e.g., videos, blogs, forum, online community);School (i.e., University, College, etc)",Technical documentation;Blogs;Written Tutorials;Stack Overflow;AI,,10,7,"Developer, full-stack",20 to 99 employees,I have little or no influence,Start a free trial,Out-of-the-box is ready to go with little need for customization,APIs;Customization;Integrated developer community;Quality support system,Pakistan,PKR	Pakistani rupee,,C#;HTML/CSS;JavaScript;SQL;TypeScript,Dart;TypeScript,TypeScript,,,,,,,Angular;AngularJS;ASP.NET;ASP.NET CORE;jQuery;React,Angular,Angular,,,,,,,npm;NuGet,,,Visual Studio;Visual Studio Code,,,Windows,Windows,Azure Devops;Jira,Azure Devops,Azure Devops,Skype,,,ChatGPT,,,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,I have never participated in Q&A on Stack Overflow,Quickly finding code solutions;Finding reliable guidance from community-vetted answers,"Yes, somewhat","No, but I plan to soon",Indifferent,,,,,,,,,,,,No,,Don’t trust the output or answers,Yes,Individual contributor,7.0,Agree,,,,,,,,,6-10 times a week,10+ times a week,Never,30-60 minutes a day,15-30 minutes a day,Tracking my work;Complexity of tech stack for deployment;Complexity of tech stack for build,None of these,Cloud only (single or multi-cloud),Traditional public search engine,Software Development,15.0,0.0,15.0,30.0,10.0,10.0,0.0,0.0,20.0,Too long,Difficult,,9.0
38889,I am a developer by profession,18-24 years old,"Student, full-time;Employed, part-time",In-person,Apples,Hobby;School or academic work,Some college/university study without earning a degree,"School (i.e., University, College, etc)",,,4,1,"Developer, full-stack","10,000 or more employees",I have little or no influence,Ask developers I know/work with;Ask a generative AI tool,Is ready-to-go but also customizable for growth and targeted use cases,APIs,United States of America,USD	United States dollar,72000.0,Assembly;C;HTML/CSS;Java;JavaScript;Python;SQL;TypeScript,HTML/CSS;Java;JavaScript;Python;SQL;TypeScript,HTML/CSS;Java;JavaScript;Python;SQL;TypeScript,PostgreSQL,PostgreSQL,PostgreSQL,Firebase,Firebase,Firebase,Angular;FastAPI;Flask;Node.js;React,Angular;FastAPI;Node.js,Angular;FastAPI;Node.js,Arduino;Rasberry Pi,,,NumPy;Pandas;Scikit-Learn,Hugging Face Transformers;NumPy;Pandas;Scikit-Learn;Torch/PyTorch,NumPy;Pandas;Scikit-Learn,Docker;npm;Pip,npm;Pip,npm;Pip,IntelliJ IDEA;IPython;Jupyter Notebook/JupyterLab;Vim;Visual Studio Code,IntelliJ IDEA;IPython;Jupyter Notebook/JupyterLab;Visual Studio Code,IntelliJ IDEA;IPython;Jupyter Notebook/JupyterLab;Visual Studio Code,MacOS,Windows,Jira,,,Microsoft Teams;Slack,Microsoft Teams;Slack,Microsoft Teams;Slack,Bing AI;ChatGPT;Claude,Bing AI;ChatGPT;Claude,Bing AI;ChatGPT;Claude,Stack Overflow;Stack Exchange,Multiple times per day,No,,Quickly finding code solutions;Finding reliable guidance from community-vetted answers;Learning new-to-me technology/techniques,"No, not at all",Yes,Very favorable,Increase productivity;Speed up learning;Improve accuracy in coding,Somewhat trust,Bad at handling complex tasks,Writing code;Documenting code;Debugging and getting help;Search for answers;Generating content or synthetic data,Testing code;Committing and reviewing code;Deployment and monitoring;Predictive analytics,Learning about a codebase;Project planning,,Writing code;Documenting code;Debugging and getting help;Search for answers;Generating content or synthetic data,,,,No,Circulating misinformation or disinformation,We don’t have the right policies in place to reduce security risks;Other (please specify):,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Appropriate in length,Neither easy nor difficult,72000.0,
